,linear_unsorted,sentinel_unsorted,found,param_1_length,param_2_value
902,0.00016379356384277344,0.0002574920654296875,True,10000,39402
903,0.00033354759216308594,0.0005316734313964844,False,10000,5685
904,0.00023508071899414062,0.00035643577575683594,True,10000,17944
905,0.00036263465881347656,0.0005488395690917969,False,10000,29397
906,0.0002276897430419922,0.000362396240234375,True,10000,16031
907,0.0003674030303955078,0.0005486011505126953,False,10000,65682
908,7.009506225585938e-05,0.0001270771026611328,True,10000,18621
909,0.0003476142883300781,0.0005364418029785156,False,10000,18844
910,0.00015544891357421875,0.0002560615539550781,True,10000,88028
911,0.00037789344787597656,0.0005509853363037109,False,10000,34699
912,0.00022721290588378906,0.00035572052001953125,True,10000,77171
913,0.0003561973571777344,0.0005385875701904297,False,10000,77110
914,6.818771362304688e-05,0.00012493133544921875,True,10000,90464
915,0.0003578662872314453,0.0005393028259277344,False,10000,75577
916,0.00010132789611816406,0.00017404556274414062,True,10000,95557
917,0.00044727325439453125,0.0006194114685058594,False,10000,62333
918,0.00019216537475585938,0.0002999305725097656,True,10000,23447
919,0.00037407875061035156,0.0005507469177246094,False,10000,34329
920,0.00027632713317871094,0.00044083595275878906,True,10000,93140
921,0.00038623809814453125,0.0005567073822021484,False,10000,45597
922,0.0002665519714355469,0.0004105567932128906,True,10000,37120
923,0.00032901763916015625,0.0005247592926025391,False,10000,97379
924,0.00020170211791992188,0.00032830238342285156,True,10000,92688
925,0.0003466606140136719,0.0005447864532470703,False,10000,15244
926,4.4345855712890625e-05,8.559226989746094e-05,True,10000,35439
927,0.0003743171691894531,0.0005571842193603516,False,10000,41175
928,0.0002193450927734375,0.0003407001495361328,True,10000,34669
929,0.00036072731018066406,0.0005509853363037109,False,10000,70854
930,0.0004038810729980469,0.0005359649658203125,True,10000,84687
931,0.0003535747528076172,0.0005645751953125,False,10000,24675
932,5.245208740234375e-06,2.7894973754882812e-05,True,10000,73716
933,0.0002655982971191406,0.00036716461181640625,False,10000,43597
934,6.270408630371094e-05,0.00011539459228515625,True,10000,15001
935,0.00036787986755371094,0.0005524158477783203,False,10000,67601
936,0.0002903938293457031,0.00045943260192871094,True,10000,27003
937,0.0003733634948730469,0.0005736351013183594,False,10000,33071
938,6.699562072753906e-05,0.00012493133544921875,True,10000,12203
939,0.00033354759216308594,0.0005280971527099609,False,10000,93189
940,6.747245788574219e-05,0.0001239776611328125,True,10000,13342
941,0.0003447532653808594,0.0005433559417724609,False,10000,11460
942,0.000102996826171875,0.0001766681671142578,True,10000,37402
943,0.00036644935607910156,0.0005698204040527344,False,10000,67161
944,6.461143493652344e-05,0.00011539459228515625,True,10000,88797
945,0.0003719329833984375,0.0005676746368408203,False,10000,62445
946,8.463859558105469e-05,0.0001392364501953125,True,10000,21469
947,0.00037097930908203125,0.0005543231964111328,False,10000,33714
948,0.00015878677368164062,0.00024509429931640625,True,10000,54537
949,0.00034117698669433594,0.0005290508270263672,False,10000,91730
950,0.00021219253540039062,0.00032639503479003906,True,10000,19761
951,0.00035953521728515625,0.0005435943603515625,False,10000,70795
952,6.0558319091796875e-05,0.00011205673217773438,True,10000,81437
953,0.00035858154296875,0.0005519390106201172,False,10000,82767
954,5.3882598876953125e-05,0.00010418891906738281,True,10000,7293
955,0.0003399848937988281,0.00052642822265625,False,10000,95420
956,0.0002503395080566406,0.00040221214294433594,True,10000,52663
957,0.0003883838653564453,0.0005578994750976562,False,10000,47555
958,0.0002219676971435547,0.0003674030303955078,True,10000,86865
959,6.270408630371094e-05,0.00011181831359863281,False,10000,17013
960,0.0002243518829345703,0.0003426074981689453,True,10000,47000
961,0.0003719329833984375,0.0005538463592529297,False,10000,37545
962,0.0002884864807128906,0.0003974437713623047,True,10000,39362
963,0.00035858154296875,0.0005447864532470703,False,10000,26260
964,0.00021266937255859375,0.00032806396484375,True,10000,32119
965,0.00036334991455078125,0.0005466938018798828,False,10000,30108
966,0.00010609626770019531,0.00018453598022460938,True,10000,98119
967,0.0003437995910644531,0.0005369186401367188,False,10000,83771
968,0.0002753734588623047,0.0004382133483886719,True,10000,85674
969,0.0003802776336669922,0.00057220458984375,False,10000,52289
970,1.9550323486328125e-05,4.9591064453125e-05,True,10000,61884
971,0.00035452842712402344,0.0005593299865722656,False,10000,24955
972,0.0002474784851074219,0.0003807544708251953,True,10000,52309
973,0.000362396240234375,0.0005731582641601562,False,10000,33765
974,0.00010132789611816406,0.00016736984252929688,True,10000,59395
975,0.00037479400634765625,0.0005829334259033203,False,10000,60288
976,6.628036499023438e-05,0.0001232624053955078,True,10000,98760
977,0.00036907196044921875,0.0005838871002197266,False,10000,34740
978,0.00023031234741210938,0.00036454200744628906,True,10000,77992
979,0.0003840923309326172,0.0005474090576171875,False,10000,32880
980,4.2438507080078125e-05,8.487701416015625e-05,True,10000,19700
981,0.0003733634948730469,0.0005552768707275391,False,10000,42772
982,8.106231689453125e-05,0.0001354217529296875,True,10000,43242
983,0.00036716461181640625,0.0005471706390380859,False,10000,65207
984,0.00030350685119628906,0.00047397613525390625,True,10000,22339
985,0.00037789344787597656,0.00054931640625,False,10000,63315
986,8.58306884765625e-06,3.314018249511719e-05,True,10000,41502
987,0.0001590251922607422,0.0002574920654296875,False,10000,88728
988,0.00029659271240234375,0.0004355907440185547,True,10000,43814
989,0.0003345012664794922,0.0005278587341308594,False,10000,93568
990,6.604194641113281e-05,0.00011944770812988281,True,10000,85754
991,0.0004394054412841797,0.0005700588226318359,False,10000,66067
992,0.0002276897430419922,0.0003654956817626953,True,10000,88958
993,0.00037169456481933594,0.0005521774291992188,False,10000,36918
994,0.00012826919555664062,0.0002040863037109375,True,10000,57012
995,0.0003457069396972656,0.0005328655242919922,False,10000,82506
996,0.000164031982421875,0.0002589225769042969,True,10000,29699
997,0.00040602684020996094,0.0005514621734619141,False,10000,66073
998,0.00024056434631347656,0.0003681182861328125,True,10000,44960
999,0.00036263465881347656,0.0005488395690917969,False,10000,28354
