,linear_sorted,binary_sorted,jump_sorted,found,param_1_length,param_2_value
354,0.000152587890625,2.1457672119140625e-06,1.2159347534179688e-05,True,4000,80451
355,9.298324584960938e-06,3.0994415283203125e-06,4.5299530029296875e-06,False,4000,3982
356,0.0001723766326904297,2.86102294921875e-06,1.430511474609375e-05,True,4000,95329
357,2.1696090698242188e-05,3.0994415283203125e-06,4.76837158203125e-06,False,4000,11271
358,0.0001652240753173828,3.0994415283203125e-06,1.4543533325195312e-05,True,4000,73388
359,3.886222839355469e-05,2.86102294921875e-06,5.9604644775390625e-06,False,4000,20675
360,0.00014972686767578125,3.0994415283203125e-06,1.3589859008789062e-05,True,4000,79287
361,3.981590270996094e-05,2.6226043701171875e-06,6.198883056640625e-06,False,4000,21125
362,8.96453857421875e-05,2.86102294921875e-06,8.821487426757812e-06,True,4000,48000
363,9.059906005859375e-06,2.86102294921875e-06,2.86102294921875e-06,False,4000,4747
364,0.00020551681518554688,3.0994415283203125e-06,1.5735626220703125e-05,True,4000,95552
365,0.00018644332885742188,2.6226043701171875e-06,1.6689300537109375e-05,False,4000,97205
366,6.127357482910156e-05,2.86102294921875e-06,8.106231689453125e-06,True,4000,33416
367,0.00010156631469726562,2.86102294921875e-06,1.049041748046875e-05,False,4000,51159
368,1.2159347534179688e-05,4.0531158447265625e-06,5.0067901611328125e-06,True,4000,4987
369,1.5974044799804688e-05,3.0994415283203125e-06,4.5299530029296875e-06,False,4000,7124
370,0.00013375282287597656,3.337860107421875e-06,1.33514404296875e-05,True,4000,71547
371,0.0001125335693359375,2.86102294921875e-06,1.0728836059570312e-05,False,4000,60473
372,0.00016951560974121094,3.0994415283203125e-06,1.5497207641601562e-05,True,4000,88245
373,5.53131103515625e-05,2.86102294921875e-06,5.9604644775390625e-06,False,4000,30577
374,8.320808410644531e-05,2.6226043701171875e-06,9.298324584960938e-06,True,4000,44707
375,0.0001628398895263672,3.0994415283203125e-06,1.3589859008789062e-05,False,4000,88919
376,0.00015664100646972656,2.6226043701171875e-06,1.4066696166992188e-05,True,4000,83319
377,2.9802322387695312e-05,2.86102294921875e-06,4.76837158203125e-06,False,4000,15519
378,6.914138793945312e-05,2.86102294921875e-06,9.5367431640625e-06,True,4000,37797
379,9.560585021972656e-05,2.86102294921875e-06,1.0251998901367188e-05,False,4000,52194
380,4.744529724121094e-05,3.337860107421875e-06,8.106231689453125e-06,True,4000,19469
381,0.00015854835510253906,2.86102294921875e-06,1.52587890625e-05,False,4000,85109
382,8.463859558105469e-05,3.0994415283203125e-06,1.049041748046875e-05,True,4000,45320
383,8.726119995117188e-05,2.86102294921875e-06,1.0251998901367188e-05,False,4000,48038
384,9.226799011230469e-05,2.86102294921875e-06,9.5367431640625e-06,True,4000,50637
385,0.0001575946807861328,2.86102294921875e-06,1.2874603271484375e-05,False,4000,84520
386,9.322166442871094e-05,3.337860107421875e-06,9.298324584960938e-06,True,4000,51385
387,0.0001163482666015625,3.0994415283203125e-06,1.2159347534179688e-05,False,4000,63607
388,0.00019025802612304688,2.6226043701171875e-06,1.2636184692382812e-05,True,4000,89052
389,3.910064697265625e-05,2.6226043701171875e-06,6.9141387939453125e-06,False,4000,20015
390,0.0001423358917236328,2.6226043701171875e-06,1.3113021850585938e-05,True,4000,77469
391,6.628036499023438e-05,2.86102294921875e-06,8.106231689453125e-06,False,4000,35815
392,0.0001285076141357422,2.6226043701171875e-06,9.775161743164062e-06,True,4000,60155
393,3.0994415283203125e-06,2.86102294921875e-06,4.291534423828125e-06,False,4000,848
394,5.4836273193359375e-05,3.0994415283203125e-06,7.3909759521484375e-06,True,4000,25280
395,1.52587890625e-05,2.86102294921875e-06,3.814697265625e-06,False,4000,9616
396,0.00011205673217773438,3.0994415283203125e-06,1.0013580322265625e-05,True,4000,61075
397,5.412101745605469e-05,3.337860107421875e-06,6.9141387939453125e-06,False,4000,28791
398,0.0001583099365234375,2.86102294921875e-06,1.4543533325195312e-05,True,4000,84809
399,4.1961669921875e-05,2.86102294921875e-06,7.152557373046875e-06,False,4000,22457
400,2.0265579223632812e-05,3.337860107421875e-06,7.3909759521484375e-06,True,5000,8695
401,1.9073486328125e-06,2.86102294921875e-06,3.0994415283203125e-06,False,5000,189
402,0.0001513957977294922,2.86102294921875e-06,1.3113021850585938e-05,True,5000,63530
403,0.00022983551025390625,3.0994415283203125e-06,1.811981201171875e-05,False,5000,98359
404,0.00013494491577148438,3.337860107421875e-06,1.239776611328125e-05,True,5000,58064
405,3.361701965332031e-05,2.86102294921875e-06,7.3909759521484375e-06,False,5000,13965
406,0.00010037422180175781,3.0994415283203125e-06,1.1682510375976562e-05,True,5000,41980
407,0.00011110305786132812,3.337860107421875e-06,1.0728836059570312e-05,False,5000,47948
408,0.000125885009765625,2.6226043701171875e-06,1.049041748046875e-05,True,5000,49180
409,6.723403930664062e-05,2.86102294921875e-06,9.298324584960938e-06,False,5000,29098
410,9.012222290039062e-05,3.0994415283203125e-06,1.0013580322265625e-05,True,5000,39390
411,4.76837158203125e-05,3.0994415283203125e-06,7.3909759521484375e-06,False,5000,20124
412,5.0067901611328125e-06,2.86102294921875e-06,3.814697265625e-06,True,5000,1582
413,9.512901306152344e-05,3.5762786865234375e-06,9.059906005859375e-06,False,5000,40558
414,0.00012636184692382812,2.6226043701171875e-06,1.1920928955078125e-05,True,5000,53657
415,8.153915405273438e-05,3.0994415283203125e-06,7.3909759521484375e-06,False,5000,35290
416,0.00013303756713867188,2.86102294921875e-06,1.1444091796875e-05,True,5000,57227
417,9.775161743164062e-05,2.384185791015625e-06,9.5367431640625e-06,False,5000,42463
418,0.0001723766326904297,2.6226043701171875e-06,1.4781951904296875e-05,True,5000,75374
419,0.0001437664031982422,3.337860107421875e-06,1.4066696166992188e-05,False,5000,62735
420,3.170967102050781e-05,3.0994415283203125e-06,5.9604644775390625e-06,True,5000,13947
421,9.822845458984375e-05,3.814697265625e-06,9.298324584960938e-06,False,5000,42028
422,0.0001761913299560547,3.0994415283203125e-06,1.621246337890625e-05,True,5000,75855
423,2.5510787963867188e-05,2.86102294921875e-06,6.198883056640625e-06,False,5000,10403
424,1.239776611328125e-05,3.337860107421875e-06,5.4836273193359375e-06,True,5000,5213
425,9.822845458984375e-05,2.86102294921875e-06,9.775161743164062e-06,False,5000,41770
426,2.7894973754882812e-05,3.0994415283203125e-06,5.245208740234375e-06,True,5000,11241
427,0.00015091896057128906,3.337860107421875e-06,1.1920928955078125e-05,False,5000,63990
428,8.440017700195312e-05,3.0994415283203125e-06,1.049041748046875e-05,True,5000,36633
429,3.0040740966796875e-05,2.6226043701171875e-06,7.3909759521484375e-06,False,5000,12221
430,0.0002875328063964844,3.5762786865234375e-06,1.9550323486328125e-05,True,5000,98137
431,0.00015163421630859375,3.0994415283203125e-06,1.2159347534179688e-05,False,5000,67031
432,0.00010728836059570312,3.0994415283203125e-06,9.775161743164062e-06,True,5000,44339
433,0.00010371208190917969,3.0994415283203125e-06,9.775161743164062e-06,False,5000,45715
434,5.1975250244140625e-05,2.86102294921875e-06,7.3909759521484375e-06,True,5000,22258
435,0.00017762184143066406,2.86102294921875e-06,1.4543533325195312e-05,False,5000,78294
436,0.00012993812561035156,2.86102294921875e-06,1.1920928955078125e-05,True,5000,56602
437,0.00010037422180175781,2.86102294921875e-06,8.344650268554688e-06,False,5000,40263
438,0.0001709461212158203,3.0994415283203125e-06,1.4066696166992188e-05,True,5000,75168
439,0.00020432472229003906,3.0994415283203125e-06,1.7642974853515625e-05,False,5000,87283
440,0.0001430511474609375,3.0994415283203125e-06,1.239776611328125e-05,True,5000,61344
441,0.0001571178436279297,3.0994415283203125e-06,1.3113021850585938e-05,False,5000,66614
442,0.00015926361083984375,3.0994415283203125e-06,1.33514404296875e-05,True,5000,68701
